"TABLE_NAME","COLUMN_NAME","DATA_TYPE","DATA_PRECISION","NULLABLE","CONSTRAINT_NAME","COMMENTS"
"FD_TRADE_UP_FUND_HS","DOWN_DRAW_UNIT","NUMBER","20","N","SYS_C00112592","下游充值量"
"FD_TRADE_UP_FUND_HS","DOWN_DRAW_FACE","NUMBER","20","N","SYS_C00112593","下游扣款面值"
"FD_TRADE_UP_FUND_HS","DOWN_DRAW_AMOUNT","NUMBER","20","N","SYS_C00112594","下游扣款金额"
"FD_TRADE_UP_FUND_HS","DOWN_REAL_AMOUNT","NUMBER","20","N","SYS_C00112595","下游实际金额"
"FD_TRADE_UP_FUND_HS","UP_DRAW_UNIT","NUMBER","20","N","SYS_C00112596","上游充值量"
"FD_TRADE_UP_FUND_HS","UP_DRAW_FACE","NUMBER","20","N","SYS_C00112597","上游成功面值"
"FD_TRADE_UP_FUND_HS","UP_DRAW_AMOUNT","NUMBER","20","N","SYS_C00112598","上游扣款金额"
"FD_TRADE_UP_FUND_HS","UP_REAL_AMOUNT","NUMBER","20","N","SYS_C00112599","上游实际金额"
"FD_TRADE_UP_FUND_HS","CHANGE_TIME","DATE","","N","SYS_C00112600","变动时间"
"FD_TRADE_UP_FUND_HS","CHANGE_TYPE","NUMBER","3","N","SYS_C00112601","变更类型 1:加款 2：交易扣款 3：交易退款"
"FD_TRADE_UP_FUND_HS","BILL_TYPE","NUMBER","1","N","SYS_C00112602","利润类型:前向2-后向"
"FD_TRADE_UP_FUND_HS","BUSINESS_TYPE","NUMBER","3","N","SYS_C00112603","业务类型"
"FD_TRADE_UP_FUND_HS","CARRIER_NO","VARCHAR2","","N","SYS_C00112604","运营商"
"FD_TRADE_UP_FUND_HS","PROVINCE_NO","VARCHAR2","","N","SYS_C00112605","省份"
"FD_TRADE_UP_FUND_HS","BALANCE","NUMBER","20","N","SYS_C00112606","余额"
"FD_TRADE_UP_FUND_HS","PROFITS","NUMBER","20","N","SYS_C00112607","利润"
"FD_TRADE_UP_FUND_HS","DOWN_COMMISSION","NUMBER","20","N","SYS_C00112608","下游后返佣金"
"FD_TRADE_UP_FUND_HS","UP_COMMISSION","NUMBER","20","N","SYS_C00112609","上游后返佣金"
"FD_TRADE_UP_FUND_HS","SETTLE_AMOUNT","NUMBER","20","Y","","结算金额"
"FD_TRADE_UP_FUND_HS","SETTLE_BATCH_ID","NUMBER","20","N","SYS_C00112610","结算批次号"
"FD_TRADE_UP_FUND_HS","SETTLE_STATUS","NUMBER","10","N","SYS_C00112611","结算状态:20-等待结算,0-结算成功,10-无需结算"
"FD_TRADE_UP_FUND_HS","SETTLE_TIME","DATE","","Y","","结算时间"
"FD_TRADE_UP_FUND_HS","MEMO","VARCHAR2","","Y","","备注"
"FD_TRADE_UP_FUND_HS","DOWN_SERVICE_FEE","NUMBER","20","N","SYS_C00112612","下游手续费"
"FD_TRADE_UP_FUND_HS","UP_SERVICE_FEE","NUMBER","20","N","SYS_C00112613","上游手续费"
"FD_TRADE_UP_FUND_HS","ORDER_TIME","DATE","","Y","","订单日期(交易系统下单日期)"
"FD_TRADE_UP_FUND_HS","SPLIT_PROFIT_STATUS","NUMBER","3","Y","","是否分配利润，0已分配"
"FD_TRADE_UP_FUND_HS","OUT_CHANGE_TIME","DATE","","Y","","外部系统资金变动时间"
"FD_BASE_COMPANY_ACCOUNT_IMP","ACCOUNT_ID","NUMBER","20","N","SYS_C00112615","主键"
"FD_BASE_COMPANY_ACCOUNT_IMP","ACCOUNT_ID","NUMBER","20","N","PK_IMP_ACCOUNT_ID","主键"
"FD_BASE_COMPANY_ACCOUNT_IMP","ACCOUNT_NAME","VARCHAR2","","N","SYS_C00112616","账号名称"
"FD_BASE_COMPANY_ACCOUNT_IMP","COMPANY_ID","NUMBER","20","N","SYS_C00112617","所属公司账户"
"FD_BASE_COMPANY_ACCOUNT_IMP","BALANCE","NUMBER","20","N","SYS_C00112618","余额(手续费为负债)"
"FD_BASE_COMPANY_ACCOUNT_IMP","STATUS","NUMBER","1","N","SYS_C00112619","状态"
"FD_BASE_COMPANY_ACCOUNT_IMP","CREATED_BY","VARCHAR2","","N","SYS_C00112620","创建人"
"FD_BASE_COMPANY_ACCOUNT_IMP","CREATED_TIME","DATE","","N","SYS_C00112621","创建时间"
"FD_BASE_COMPANY_ACCOUNT_IMP","LAST_EDIT_USER","VARCHAR2","","Y","","最后更新人"
"FD_BASE_COMPANY_ACCOUNT_IMP","LAST_EDIT_TIME","DATE","","Y","","最后更新时间"
"FD_BASE_DOWN_IMP_MAP","MAP_ID","NUMBER","20","N","SYS_C00112622","主键"
"FD_BASE_DOWN_IMP_MAP","MAP_ID","NUMBER","20","N","PK_DOWN_IMP_MAP_ID","主键"
"FD_BASE_DOWN_IMP_MAP","CHANNEL_NO","VARCHAR2","","N","SYS_C00112623","渠道编号"
"FD_BASE_DOWN_IMP_MAP","ACCOUNT_ID","NUMBER","20","N","SYS_C00112624","倒款账号编号"
"FD_TRADE_CO_IMP_FUND","CHANGE_ID","NUMBER","20","N","SYS_C00112625","变动编号"
"FD_TRADE_CO_IMP_FUND","CHANGE_ID","NUMBER","20","N","PK_IMP_CHANGE_ID","变动编号"
"FD_TRADE_CO_IMP_FUND","ACCOUNT_ID","NUMBER","20","N","SYS_C00112626","公司资产账户编号"
"FD_TRADE_CO_IMP_FUND","CHANGE_AMOUNT","NUMBER","20","N","SYS_C00112627","变动金额"
"FD_TRADE_CO_IMP_FUND","CHANGE_TYPE","NUMBER","3","N","SYS_C00112628","变动类型1加款2减款3红冲（负值）"
"FD_TRADE_CO_IMP_FUND","USE_TYPE","NUMBER","3","N","SYS_C00112629","使用类型1.下游加款2.支付宝倒款3.财富通倒款99其他"
"FD_TRADE_CO_IMP_FUND","BALANCE","NUMBER","20","N","SYS_C00112630","账户余额"
"FD_TRADE_CO_IMP_FUND","CHANGE_TIME","DATE","","N","SYS_C00112631","变动时间"
"FD_TRADE_CO_IMP_FUND","ADJUST_ID","NUMBER","20","N","SYS_C00112632","红冲编号"
"FD_TRADE_CO_IMP_FUND","HAS_ADJUST","NUMBER","1","N","SYS_C00112633","是否红冲过"
"FD_TRADE_CO_IMP_FUND","BANK_BATCH_ID","NUMBER","20","Y","","实体卡变动批次号处理号（记录转账的出账、入账、手续费）"
"FD_TRADE_CO_IMP_FUND","PARTNER_ACCOUNT","VARCHAR2","","Y","","倒款的来源账号或加款的渠道编号"
"FD_TRADE_CO_IMP_FUND","CREATE_USER","VARCHAR2","","Y","","创建人"
"FD_TRADE_CO_IMP_FUND","REMARK","VARCHAR2","","Y","","备注"
"FD_REPORT_SERVICE_FEE","RECORD_ID","NUMBER","20","N","PK_FEE_RECORD_ID","主键"
"FD_REPORT_SERVICE_FEE","RECORD_ID","NUMBER","20","N","SYS_C00112720","主键"
"FD_REPORT_SERVICE_FEE","REPORT_MONTH","DATE","","N","SYS_C00112721","手续费月份"
"FD_REPORT_SERVICE_FEE","COMPANY_ID","NUMBER","20","N","SYS_C00112722","公司编号"
"FD_REPORT_SERVICE_FEE","CHANNEL_NO","VARCHAR2","","N","SYS_C00112723","下游渠道编号"
"FD_REPORT_SERVICE_FEE","SERVICE_FEE","NUMBER","20","N","SYS_C00112724","手续费"
"FD_BASE_UP_ACCOUNT_SYNC","ID","NUMBER","20","N","PK_SYNC_ID","主键"
"FD_BASE_UP_ACCOUNT_SYNC","ID","NUMBER","20","N","SYS_C00113258","主键"
"FD_BASE_UP_ACCOUNT_SYNC","ACCOUNT_ID","NUMBER","20","N","SYS_C00113259","账户编号"
"FD_BASE_UP_ACCOUNT_SYNC","NEED_SYNC_ADD","NUMBER","1","N","SYS_C00113260","是否需要同步加款、提款到18系统"
"DK_REPROT_CHANNEL_SETTLE","ID","NUMBER","20","N","PK_CHANNEL_SETTLE_ID","记录编号"
"DK_REPROT_CHANNEL_SETTLE","ID","NUMBER","20","N","SYS_C00113261","记录编号"
"DK_REPROT_CHANNEL_SETTLE","CHANNEL_NO","VARCHAR2","","N","SYS_C00113262","渠道编号"
"DK_REPROT_CHANNEL_SETTLE","CHANNEL_TYPE","NUMBER","1","N","SYS_C00113263","渠道类型，1上游渠道，2下游渠道"
"DK_REPROT_CHANNEL_SETTLE","SETTLE_DATA_TIME","DATE","","N","SYS_C00113264","结算数据日期"
"DK_REPROT_CHANNEL_SETTLE","SETTLE_BATCH_ID","NUMBER","20","N","SYS_C00113265","结算批次号"
"DK_REPROT_CHANNEL_SETTLE","SETTLE_AMOUNT","NUMBER","20","N","SYS_C00113266","结算金额"
"DK_REPROT_CHANNEL_SETTLE","SETTLE_STATUS","NUMBER","1","N","SYS_C00113267","结算状态，0完成，1等待，2正在，9无需结算"
"DK_REPROT_CHANNEL_SETTLE","SETTLE_DEAL_ID","NUMBER","20","N","SYS_C00113268","结算处理编号，红冲用"
"DK_REPROT_CHANNEL_SETTLE","SETTLE_USER","VARCHAR2","","Y","","结算人"
"DK_REPROT_CHANNEL_SETTLE","SETTLE_TIME","DATE","","Y","","结算时间"
"DK_REPROT_CHANNEL_SETTLE","SETTLE_MEMO","VARCHAR2","","Y","","结算备注"
"RPT_MERGE_INNER_CHANNEL_MAP","ID","NUMBER","20","N","PK_INNER_CHANNEL_ID","编号"
"RPT_MERGE_INNER_CHANNEL_MAP","ID","NUMBER","20","N","SYS_C00113269","编号"
"RPT_MERGE_INNER_CHANNEL_MAP","CHANNEL_NO","VARCHAR2","","N","SYS_C00113270","渠道编号"
"RPT_MERGE_INNER_CHANNEL_MAP","CHANNEL_NAME","VARCHAR2","","N","SYS_C00113271","渠道名称"
"RPT_MERGE_INNER_CHANNEL_MAP","CHANNEL_TYPE","NUMBER","1","N","SYS_C00113272","渠道类型"
"RPT_MERGE_INNER_CHANNEL_MAP","COMPANY_ID","NUMBER","20","N","SYS_C00113273","公司编号"
"RPT_MERGE_INNER_CHANNEL_MAP","ADD_USER","VARCHAR2","","N","SYS_C00113274","添加人"
"RPT_MERGE_INNER_CHANNEL_MAP","ADD_TIME","DATE","","N","SYS_C00113275","添加时间"
"FD_BASE_COMPANY_SETTLE_NEW","CONFIG_ID","NUMBER","20","N","PK_CONFIG_ID","配置编号"
"FD_BASE_COMPANY_SETTLE_NEW","CONFIG_ID","NUMBER","20","N","SYS_C00113419","配置编号"
"FD_BASE_COMPANY_SETTLE_NEW","PROFIT_COMPANY_ID","NUMBER","20","N","SYS_C00113420","获取利润公司编号"
"FD_BASE_COMPANY_SETTLE_NEW","RELATED_COMPANY_ID","NUMBER","20","N","SYS_C00113421","对应公司编号"
"FD_BASE_COMPANY_SETTLE_NEW","STATISTICS_TYPE","NUMBER","3","N","SYS_C00113422","统计类型，1.流量数据包，2前向流量充值，3话费、固话，4.加油卡充值，5.Q币、游戏币"
"FD_BASE_COMPANY_SETTLE_NEW","PROFIT_COST","NUMBER","20","N","SYS_C00113423","利润折扣"
"FD_BASE_COMPANY_SETTLE_NEW","STATUS","NUMBER","1","N","SYS_C00113424","状态"
"FD_BASE_COMPANY_SETTLE_NEW","LAST_UPDATE_TIME","DATE","","N","SYS_C00113425","最后更新时间"
"FD_BASE_COMPANY_SETTLE_NEW","LAST_UPDATE_USER","VARCHAR2","","Y","","最后更新人"
"RPT_MERGE_REPORT_TRADE_ADD","ID","NUMBER","20","N","PK_ACCOUNT_ADD_ID","编号"
"RPT_MERGE_REPORT_TRADE_ADD","ID","NUMBER","20","N","SYS_C00113289","编号"
"RPT_MERGE_REPORT_TRADE_ADD","CHANNEL_NO","VARCHAR2","","N","SYS_C00113290","渠道编号"
"RPT_MERGE_REPORT_TRADE_ADD","ACCOUNT_ID","NUMBER","20","N","SYS_C00113291","账户编号"
"RPT_MERGE_REPORT_TRADE_ADD","ACCOUNT_TYPE","NUMBER","3","N","SYS_C00113292","账户类型1:上游渠道2:下游渠道3:银行账户"
"RPT_MERGE_REPORT_TRADE_ADD","ADD_SYS_NO","VARCHAR2","","N","SYS_C00113293","加款数据所属系统，存储过程中写死"
"RPT_MERGE_REPORT_TRADE_ADD","ADD_AMOUNT","NUMBER","20","N","SYS_C00113294","加款金额"
"RPT_MERGE_REPORT_TRADE_ADD","MINUS_AMOUNT","NUMBER","20","N","SYS_C00113295","加款金额"
"RPT_MERGE_REPORT_TRADE_ADD","SNAP_TIME","DATE","","N","SYS_C00113296","加款统计时间"
"RPT_MERGE_REPORT_TRADE_ADD","SYNC_STATUS","NUMBER","1","N","SYS_C00113297","同步状态，0、同步完成，1等待同步，2正在同步"
"RPT_MERGE_REPORT_TRADE_ADD","SYNC_BATCH","NUMBER","20","N","SYS_C00113298","同步批次号"
"RPT_MERGE_REPORT_TRADE_ADD_CS","ID","NUMBER","20","N","PK_ACCOUNT_ADD_ID_","编号"
"RPT_MERGE_REPORT_TRADE_ADD_CS","ID","NUMBER","20","N","SYS_C00113299","编号"
"RPT_MERGE_REPORT_TRADE_ADD_CS","CHANNEL_NO","VARCHAR2","","N","SYS_C00113300","渠道编号"
"RPT_MERGE_REPORT_TRADE_ADD_CS","ACCOUNT_ID","NUMBER","20","N","SYS_C00113301","账户编号"
"RPT_MERGE_REPORT_TRADE_ADD_CS","ACCOUNT_TYPE","NUMBER","3","N","SYS_C00113302","账户类型1:上游渠道2:下游渠道3:银行账户"
"RPT_MERGE_REPORT_TRADE_ADD_CS","ADD_SYS_NO","VARCHAR2","","N","SYS_C00113303","加款数据所属系统，存储过程中写死"
"RPT_MERGE_REPORT_TRADE_ADD_CS","ADD_AMOUNT","NUMBER","20","N","SYS_C00113304","加款金额"
"RPT_MERGE_REPORT_TRADE_ADD_CS","MINUS_AMOUNT","NUMBER","20","N","SYS_C00113305","加款金额"
"RPT_MERGE_REPORT_TRADE_ADD_CS","SNAP_TIME","DATE","","N","SYS_C00113306","加款统计时间"
"RPT_MERGE_REPORT_TRADE_ADD_CS","SYNC_STATUS","NUMBER","1","N","SYS_C00113307","同步状态，0、同步完成，1等待同步，2正在同步"
"RPT_MERGE_REPORT_TRADE_ADD_CS","SYNC_BATCH","NUMBER","20","N","SYS_C00113308","同步批次号"
"RPT_UNIT_CHANNEL_MAP","ID","NUMBER","20","N","PK_UNIT_CHANNEL_MAP_ID","编号"
"RPT_UNIT_CHANNEL_MAP","ID","NUMBER","20","N","SYS_C00113309","编号"
"RPT_UNIT_CHANNEL_MAP","CHANNEL_NO","VARCHAR2","","N","SYS_C00113310","渠道编号"
"RPT_UNIT_CHANNEL_MAP","CHANNEL_NAME","VARCHAR2","","N","SYS_C00113311","渠道名称"
"RPT_UNIT_CHANNEL_MAP","CHANNEL_TYPE","NUMBER","1","N","SYS_C00113312","渠道类型，1、上游渠道，2下游渠道"
"RPT_UNIT_CHANNEL_MAP","INCOME_UNIT","NUMBER","3","N","SYS_C00113313","收入单元,1.天猫，2.腾讯，3.运营商资源，4.四川，5.陕西，6.云南，7.运营商（非冲），8.自有平台，9代收费业务"
"RPT_UNIT_CHANNEL_MAP","BILL_SPLIT_TYPE","NUMBER","3","N","SYS_C00113314","分账方式，1、不分账，2、比例分账，3、双计分账"
"RPT_UNIT_CHANNEL_MAP","BILL_SPLIT_RATIO","NUMBER","20","N","SYS_C00113315","分账比例"
"RPT_UNIT_CHANNEL_MAP","SYS_NO","VARCHAR2","","Y","","渠道分类：fd直充，dk代扣"
"RPT_UNIT_REPORT_TRADE","ID","NUMBER","20","N","PK_UNIT_REPORT_TRADE_ID","编号"
"RPT_UNIT_REPORT_TRADE","ID","NUMBER","20","N","SYS_C00113316","编号"
"RPT_UNIT_REPORT_TRADE","CHANNEL_NO","VARCHAR2","","N","SYS_C00113317","渠道编号"
"RPT_UNIT_REPORT_TRADE","CHANNEL_NAME","VARCHAR2","","N","SYS_C00113318","渠道名称"
"RPT_UNIT_REPORT_TRADE","CHANNEL_TYPE","NUMBER","1","N","SYS_C00113319","渠道分类，1、上游渠道，2、下游渠道"
"RPT_UNIT_REPORT_TRADE","COMPANY_ID","NUMBER","20","N","SYS_C00113320","公司编号"
"RPT_UNIT_REPORT_TRADE","SOURCE_SYSTEM_ID","NUMBER","20","N","SYS_C00113321","系统编号"
"RPT_UNIT_REPORT_TRADE","BUSINESS_TYPE","NUMBER","3","N","SYS_C00113322","业务类型"
"RPT_UNIT_REPORT_TRADE","TRADE_COUNT","NUMBER","20","N","SYS_C00113323","交易笔数"
"RPT_UNIT_REPORT_TRADE","TRADE_DEBIT_AMOUNT","NUMBER","20","N","SYS_C00113324","交易扣款金额"
"RPT_UNIT_REPORT_TRADE","TRADE_PROFIT","NUMBER","20","N","SYS_C00113325","交易利润"
"RPT_UNIT_REPORT_TRADE","RV_AMOUNT","NUMBER","20","N","SYS_C00113326","交易平账影响利润的金额"
"RPT_UNIT_REPORT_TRADE","SYS_NO","VARCHAR2","","Y","","系统编号，fd、直冲，dk、代扣系统"
"RPT_UNIT_REPORT_TRADE","IS_HISTORY_DATA","NUMBER","1","N","SYS_C00113327","是否为历史库生成的数据（用来加入唯一索引）"
"RPT_UNIT_REPORT_TRADE","SNAP_TIME","DATE","","N","SYS_C00113328","数据快照日期"
"RPT_UNIT_REPORT_TRADE","SYNC_STATUS","NUMBER","1","N","SYS_C00113329","同步状态，0、同步完成，1等待同步，2正在同步"
"RPT_UNIT_REPORT_TRADE","SYNC_BATCH","NUMBER","20","N","SYS_C00113330","同步批次号"
"RPT_UNIT_REPORT_TRADE_SPLIT","ID","NUMBER","20","N","PK_REPORT_TRADE_SPLIT_ID","编号"
"RPT_UNIT_REPORT_TRADE_SPLIT","ID","NUMBER","20","N","SYS_C00113331","编号"
"RPT_UNIT_REPORT_TRADE_SPLIT","CHANNEL_NO","VARCHAR2","","N","SYS_C00113332","渠道编号"
"RPT_UNIT_REPORT_TRADE_SPLIT","CHANNEL_NAME","VARCHAR2","","N","SYS_C00113333","渠道名称"
"RPT_UNIT_REPORT_TRADE_SPLIT","CHANNEL_TYPE","NUMBER","1","N","SYS_C00113334","渠道分类，1、上游渠道，2、下游渠道"
"RPT_UNIT_REPORT_TRADE_SPLIT","INCOME_UNIT","NUMBER","3","N","SYS_C00113335","收入单元，对应枚举"
"RPT_UNIT_REPORT_TRADE_SPLIT","COMPANY_ID","NUMBER","20","N","SYS_C00113336","公司编号"
"RPT_UNIT_REPORT_TRADE_SPLIT","SOURCE_SYSTEM_ID","NUMBER","20","N","SYS_C00113337","系统编号"
"RPT_UNIT_REPORT_TRADE_SPLIT","BUSINESS_TYPE","NUMBER","3","N","SYS_C00113338","业务类型"
"RPT_UNIT_REPORT_TRADE_SPLIT","BILL_SPLIT_TYPE","NUMBER","3","N","SYS_C00113339","分账方式，1、不分账，2、比例分账，3、双计分账"
"RPT_UNIT_REPORT_TRADE_SPLIT","BILL_SPLIT_RATIO","NUMBER","20","N","SYS_C00113340","分账比例"
"RPT_UNIT_REPORT_TRADE_SPLIT","TRADE_COUNT","NUMBER","20","N","SYS_C00113341","交易笔数"
"RPT_UNIT_REPORT_TRADE_SPLIT","TRADE_DEBIT_AMOUNT","NUMBER","20","N","SYS_C00113342","交易扣款金额"
"RPT_UNIT_REPORT_TRADE_SPLIT","TRADE_PROFIT","NUMBER","20","N","SYS_C00113343","交易利润"
"RPT_UNIT_REPORT_TRADE_SPLIT","RV_AMOUNT","NUMBER","20","N","SYS_C00113344","交易平账影响利润的金额"
"RPT_UNIT_REPORT_TRADE_SPLIT","SNAP_TIME","DATE","","N","SYS_C00113345","数据快照日期"
"INCOME_CHANNEL_MONTH_TRADE","ID","NUMBER","20","N","SYS_C00113498","编号"
"INCOME_CHANNEL_MONTH_TRADE","ID","NUMBER","20","N","PK_INCOME_CHANNEL_MONTH_TRADID","编号"
"INCOME_CHANNEL_MONTH_TRADE","TRADE_MONTH","DATE","","N","SYS_C00113499","交易日期"
"INCOME_CHANNEL_MONTH_TRADE","TRADE_MONTH","DATE","","N","UK1_INCOME_CHANNEL_TRADE_MONTH","交易日期"
"INCOME_CHANNEL_MONTH_TRADE","CHANNEL_NO","VARCHAR2","","N","SYS_C00113500","渠道编号"
"INCOME_CHANNEL_MONTH_TRADE","CHANNEL_NO","VARCHAR2","","N","UK1_INCOME_CHANNEL_TRADE_MONTH","渠道编号"
"INCOME_CHANNEL_MONTH_TRADE","CHANNEL_NAME","VARCHAR2","","N","SYS_C00113501","渠道名称"
"INCOME_CHANNEL_MONTH_TRADE","PROVINCE_NO","VARCHAR2","","N","SYS_C00113502","所属省份(下游为‘-’)"
"INCOME_CHANNEL_MONTH_TRADE","PROVINCE_NO","VARCHAR2","","N","UK1_INCOME_CHANNEL_TRADE_MONTH","所属省份(下游为‘-’)"
"INCOME_CHANNEL_MONTH_TRADE","TRADE_TYPE","NUMBER","3","N","SYS_C00113503","业务分类"
"INCOME_CHANNEL_MONTH_TRADE","TRADE_TYPE","NUMBER","3","N","UK1_INCOME_CHANNEL_TRADE_MONTH","业务分类"
"INCOME_CHANNEL_MONTH_TRADE","GROUP_ID","NUMBER","20","N","SYS_C00113504","分组"
"INCOME_CHANNEL_MONTH_TRADE","GROUP_TYPE","NUMBER","3","N","SYS_C00113505","分组类型"
"INCOME_CHANNEL_MONTH_TRADE","TRADE_AMOUNT","NUMBER","20","N","SYS_C00113506","交易量"
"INCOME_CHANNEL_MONTH_TRADE","TRADE_RV_AMOUNT","NUMBER","20","N","SYS_C00113507","交易平账金额"
"INCOME_CHANNEL_MONTH_TRADE","TRADE_PROFIT","NUMBER","20","N","SYS_C00113508","利润(包含平账）"
"INCOME_CHANNEL_MONTH_SUM","ID","NUMBER","20","N","SYS_C00113509","编号"
"INCOME_CHANNEL_MONTH_SUM","ID","NUMBER","20","N","PK_INCOME_CHANNEL_MONTH_SUMID","编号"
"INCOME_CHANNEL_MONTH_SUM","TRADE_MONTH","DATE","","N","SYS_C00113510","交易日期"
"INCOME_CHANNEL_MONTH_SUM","TRADE_MONTH","DATE","","N","UK1_INCOME_CHANNEL_TRADE_MTH_1","交易日期"
"INCOME_CHANNEL_MONTH_SUM","SYSTEM_NO","VARCHAR2","","N","SYS_C00113511","所属系统编号"
"INCOME_CHANNEL_MONTH_SUM","SYSTEM_NO","VARCHAR2","","N","UK1_INCOME_CHANNEL_TRADE_MTH_1","所属系统编号"
"INCOME_CHANNEL_MONTH_SUM","CHANNEL_NO","VARCHAR2","","N","SYS_C00113512","渠道编号"
"INCOME_CHANNEL_MONTH_SUM","CHANNEL_NO","VARCHAR2","","N","UK1_INCOME_CHANNEL_TRADE_MTH_1","渠道编号"
"INCOME_CHANNEL_MONTH_SUM","CHANNEL_NAME","VARCHAR2","","N","SYS_C00113513","渠道名称"
"INCOME_CHANNEL_MONTH_SUM","PROVINCE_NO","VARCHAR2","","N","SYS_C00113514","所属省份(下游为‘-’)"
"INCOME_CHANNEL_MONTH_SUM","PROVINCE_NO","VARCHAR2","","N","UK1_INCOME_CHANNEL_TRADE_MTH_1","所属省份(下游为‘-’)"
"INCOME_CHANNEL_MONTH_SUM","TRADE_TYPE","NUMBER","3","N","SYS_C00113515","业务分类"
"INCOME_CHANNEL_MONTH_SUM","TRADE_TYPE","NUMBER","3","N","UK1_INCOME_CHANNEL_TRADE_MTH_1","业务分类"
"INCOME_CHANNEL_MONTH_SUM","GROUP_ID","NUMBER","20","N","SYS_C00113516","分组"
"INCOME_CHANNEL_MONTH_SUM","GROUP_TYPE","NUMBER","3","N","SYS_C00113517","分组类型"
"INCOME_CHANNEL_MONTH_SUM","TRADE_AMOUNT","NUMBER","20","N","SYS_C00113518","交易量"
"INCOME_CHANNEL_MONTH_SUM","TRADE_RV_AMOUNT","NUMBER","20","N","SYS_C00113519","交易平账金额"
"INCOME_CHANNEL_MONTH_SUM","TRADE_PROFIT","NUMBER","20","N","SYS_C00113520","利润(包含平账）"
"INCOME_DOWN_UP_CONFIG","ID","NUMBER","20","N","SYS_C00113521","编号"
"INCOME_DOWN_UP_CONFIG","ID","NUMBER","20","N","PK_INCOME_DOWN_UP_CONFIGID","编号"
"INCOME_DOWN_UP_CONFIG","UP_CHANNEL_NO","VARCHAR2","","N","SYS_C00113522","上游渠道编号"
"INCOME_DOWN_UP_CONFIG","UP_CHANNEL_NO","VARCHAR2","","N","UK1_INCOME_DOWN_UUP_CHANNEL_NO","上游渠道编号"
"INCOME_DOWN_UP_MONTH","ID","NUMBER","20","N","SYS_C00113523","编号"
"INCOME_DOWN_UP_MONTH","ID","NUMBER","20","N","PK_INCOME_DOWN_UP_MONTHID","编号"
"INCOME_DOWN_UP_MONTH","TRADE_MONTH","DATE","","N","SYS_C00113524","交易月份"
"INCOME_DOWN_UP_MONTH","TRADE_MONTH","DATE","","N","UK1_INCOME_DOWN_UP_TRADE_MONTH","交易月份"
"INCOME_DOWN_UP_MONTH","DOWN_CHANNEL_NO","VARCHAR2","","N","SYS_C00113525","下游渠道编号"
"INCOME_DOWN_UP_MONTH","DOWN_CHANNEL_NO","VARCHAR2","","N","UK1_INCOME_DOWN_UP_TRADE_MONTH","下游渠道编号"
"INCOME_DOWN_UP_MONTH","DOWN_CHANNEL_NAME","VARCHAR2","","N","SYS_C00113526","下游渠道名称"
"INCOME_DOWN_UP_MONTH","UP_CHANNEL_NO","VARCHAR2","","N","SYS_C00113527","上游渠道编号"
"INCOME_DOWN_UP_MONTH","UP_CHANNEL_NO","VARCHAR2","","N","UK1_INCOME_DOWN_UP_TRADE_MONTH","上游渠道编号"
"INCOME_DOWN_UP_MONTH","UP_CHANNEL_NAME","VARCHAR2","","N","SYS_C00113528","上游渠道名称"
"INCOME_DOWN_UP_MONTH","DOWN_GROUP_ID","NUMBER","20","N","SYS_C00113529","下游分组"
"INCOME_DOWN_UP_MONTH","TRADE_AMOUNT","NUMBER","20","N","SYS_C00113530","交易金额"
"INCOME_DOWN_UP_MONTH","TRADE_PROFIT","NUMBER","20","N","SYS_C00113531","交易利润"
"INCOME_DOWN_UP_TRADE","ID","NUMBER","20","N","SYS_C00113532","编号"
"INCOME_DOWN_UP_TRADE","ID","NUMBER","20","N","PK_INCOME_DOWN_UP_TRADEID","编号"
"INCOME_DOWN_UP_TRADE","TRADE_DATE","DATE","","N","UK1_INCOME_DOWN_UP_TTRADE_DATE","交易日期"
"INCOME_DOWN_UP_TRADE","TRADE_DATE","DATE","","N","SYS_C00113533","交易日期"
"INCOME_DOWN_UP_TRADE","DOWN_CHANNEL_NO","VARCHAR2","","N","UK1_INCOME_DOWN_UP_TTRADE_DATE","下游渠道编号"
"INCOME_DOWN_UP_TRADE","DOWN_CHANNEL_NO","VARCHAR2","","N","SYS_C00113534","下游渠道编号"
"INCOME_DOWN_UP_TRADE","UP_CHANNEL_NO","VARCHAR2","","N","UK1_INCOME_DOWN_UP_TTRADE_DATE","上游渠道编号"
"INCOME_DOWN_UP_TRADE","UP_CHANNEL_NO","VARCHAR2","","N","SYS_C00113535","上游渠道编号"
"INCOME_DOWN_UP_TRADE","TRADE_AMOUNT","NUMBER","20","N","SYS_C00113536","交易金额"
"INCOME_DOWN_UP_TRADE","TRADE_PROFIT","NUMBER","20","N","SYS_C00113537","交易利润"
"CZTH_TRADE_REPORT","RECORD_ID","NUMBER","20","N","PK_CZTH_TRADE_REPORTRECORD_ID","交易报表数据编号"
"CZTH_TRADE_REPORT","RECORD_ID","NUMBER","20","N","SYS_C00113538","交易报表数据编号"
"CZTH_TRADE_REPORT","SNAP_TIME","DATE","","N","SYS_C00113539","报表数据日期"
"CZTH_TRADE_REPORT","SOURCE_SYSTEM","NUMBER","20","N","SYS_C00113540","渠道所属系统编号"
"CZTH_TRADE_REPORT","DOWN_COMPANY_ID","NUMBER","20","N","SYS_C00113541","下游公司编号"
"CZTH_TRADE_REPORT","DOWN_CHANNEL_NO","VARCHAR2","","N","SYS_C00113542","下游渠道编号"
