"TABLE_NAME","COLUMN_NAME","DATA_TYPE","DATA_PRECISION","NULLABLE","CONSTRAINT_NAME","COMMENTS","COMMENTS"
"OS_OPERATE_MAIN","CREATE_TIME","DATE","","Y","","创建时间","人工操作记录"
"OS_ORDER_CALLBACK","RECORD_ID","NUMBER","","N","SYS_C00175693","记录编号","订单回调记录"
"OS_ORDER_CALLBACK","RECORD_ID","NUMBER","","N","PK_OS_ORDER_CALLBACK","记录编号","订单回调记录"
"OS_ORDER_CALLBACK","DELIVERY_ID","NUMBER","","N","SYS_C00175694","发货编号","订单回调记录"
"OS_ORDER_CALLBACK","ORDER_NO","VARCHAR2","","N","SYS_C00175695","订单号","订单回调记录"
"OS_ORDER_CALLBACK","UP_CHANNEL_NO","VARCHAR2","","N","SYS_C00175696","上游渠道","订单回调记录"
"OS_ORDER_CALLBACK","CALLBACK_TYPE","NUMBER","","N","SYS_C00175697","回调类型: 1-订单状态 2-激活状态","订单回调记录"
"OS_ORDER_CALLBACK","DEAL_STATUS","NUMBER","","Y","","处理状态","订单回调记录"
"OS_ORDER_CALLBACK","RESULT_MSG","VARCHAR2","","Y","","回调结果","订单回调记录"
"OS_ORDER_CALLBACK","CALLBACK_TIMES","NUMBER","","Y","","回调次数","订单回调记录"
"OS_ORDER_CALLBACK","CALLBACK_MAX_TIMES","NUMBER","","Y","","回调最大次数","订单回调记录"
"OS_ORDER_CALLBACK","SERVER_IP","VARCHAR2","","Y","","服务器IP","订单回调记录"
"OS_ORDER_CALLBACK","CREATE_TIME","DATE","","N","SYS_C00175698","创建时间","订单回调记录"
"OS_ORDER_DELIVERY","DELIVERY_ID","NUMBER","","N","SYS_C00175719","发货编号","发货记录表"
"OS_ORDER_DELIVERY","DELIVERY_ID","NUMBER","","N","PK_OS_ORDER_DELIVERY","发货编号","发货记录表"
"OS_ORDER_DELIVERY","ORDER_NO","VARCHAR2","","N","SYS_C00175720","订单号","发货记录表"
"OS_ORDER_DELIVERY","TERM_NO","VARCHAR2","","N","SYS_C00175721","终端编号","发货记录表"
"OS_ORDER_DELIVERY","TERM_PRODUCT_NO","VARCHAR2","","N","SYS_C00175722","终端产品","发货记录表"
"OS_ORDER_DELIVERY","TERM_PRICE","NUMBER","15","N","SYS_C00175723","终端价格","发货记录表"
"OS_ORDER_DELIVERY","ACCOUNT_NO","VARCHAR2","","N","SYS_C00175724","办理账号","发货记录表"
"OS_ORDER_DELIVERY","UP_CHANNEL_NO","VARCHAR2","","N","SYS_C00175725","上游渠道","发货记录表"
"OS_ORDER_DELIVERY","UP_PRODUCT_NO","VARCHAR2","","N","SYS_C00175726","上游产品","发货记录表"
"OS_ORDER_DELIVERY","UP_PRICE","NUMBER","15","N","SYS_C00175727","上游价格","发货记录表"
"OS_ORDER_DELIVERY","UP_ORDER_NO","VARCHAR2","","Y","","上游订单号","发货记录表"
"OS_ORDER_DELIVERY","DELIVERY_STATUS","NUMBER","","N","SYS_C00175728","发货状态","发货记录表"
"OS_ORDER_DELIVERY","MANUAL_STATUS","NUMBER","","N","SYS_C00175729","人工状态","发货记录表"
"OS_ORDER_DELIVERY","RESULT_MSG","VARCHAR2","","Y","","上游结果","发货记录表"
"OS_ORDER_DELIVERY","EXEC_NEXT_TIME","DATE","","Y","","下次执行时间","发货记录表"
